LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:52	0                 
Time	Ampl
-2.05861e-07	-0.00657424
-2.05461e-07	-0.00481665
-2.05061e-07	-0.00305906
-2.04661e-07	-0.00481665
-2.04261e-07	-0.00657424
-2.03861e-07	-0.00481665
-2.03461e-07	-0.00305906
-2.03061e-07	-0.00657424
-2.02661e-07	-0.00481665
-2.02261e-07	-0.00833183
-2.01861e-07	-0.00481665
-2.01461e-07	-0.00481665
-2.01061e-07	-0.00657424
-2.00661e-07	-0.00481665
-2.00261e-07	-0.00481665
-1.99861e-07	-0.00657424
-1.99461e-07	-0.00657424
-1.99061e-07	-0.00481665
-1.98661e-07	-0.00833183
-1.98261e-07	-0.00657424
-1.97861e-07	-0.00481665
-1.97461e-07	-0.00481665
-1.97061e-07	-0.00481665
-1.96661e-07	-0.00657424
-1.96261e-07	-0.00481665
-1.95861e-07	-0.00833183
-1.95461e-07	-0.00657424
-1.95061e-07	-0.00833183
-1.94661e-07	-0.00833183
-1.94261e-07	-0.00657424
-1.93861e-07	-0.00657424
-1.93461e-07	-0.00657424
-1.93061e-07	-0.00657424
-1.92661e-07	-0.00657424
-1.92261e-07	-0.00657424
-1.91861e-07	-0.00481665
-1.91461e-07	-0.00657424
-1.91061e-07	-0.00657424
-1.90661e-07	-0.00657424
-1.90261e-07	-0.00657424
-1.89861e-07	-0.00481665
-1.89461e-07	-0.00657424
-1.89061e-07	-0.00657424
-1.88661e-07	-0.00481665
-1.88261e-07	-0.00481665
-1.87861e-07	-0.00657424
-1.87461e-07	-0.00657424
-1.87061e-07	-0.00481665
-1.86661e-07	-0.00657424
-1.86261e-07	-0.00657424
-1.85861e-07	-0.00657424
-1.85461e-07	-0.00481665
-1.85061e-07	-0.00481665
-1.84661e-07	-0.00481665
-1.84261e-07	-0.00657424
-1.83861e-07	-0.00657424
-1.83461e-07	-0.00657424
-1.83061e-07	-0.00481665
-1.82661e-07	-0.00481665
-1.82261e-07	-0.00481665
-1.81861e-07	-0.00481665
-1.81461e-07	-0.00657424
-1.81061e-07	-0.00481665
-1.80661e-07	-0.00657424
-1.80261e-07	-0.00657424
-1.79861e-07	-0.00833183
-1.79461e-07	-0.00657424
-1.79061e-07	-0.00833183
-1.78661e-07	-0.00481665
-1.78261e-07	-0.00657424
-1.77861e-07	-0.00305906
-1.77461e-07	-0.00657424
-1.77061e-07	-0.00657424
-1.76661e-07	-0.00481665
-1.76261e-07	-0.00481665
-1.75861e-07	-0.00657424
-1.75461e-07	-0.00657424
-1.75061e-07	-0.00305906
-1.74661e-07	-0.00130146
-1.74261e-07	-0.00657424
-1.73861e-07	-0.00657424
-1.73461e-07	-0.00657424
-1.73061e-07	-0.00657424
-1.72661e-07	-0.00657424
-1.72261e-07	-0.00657424
-1.71861e-07	-0.00833183
-1.71461e-07	-0.00481665
-1.71061e-07	-0.00833183
-1.70661e-07	-0.00833183
-1.70261e-07	-0.00657424
-1.69861e-07	-0.00481665
-1.69461e-07	-0.00657424
-1.69061e-07	-0.00657424
-1.68661e-07	-0.00305906
-1.68261e-07	-0.00481665
-1.67861e-07	-0.00481665
-1.67461e-07	-0.00833183
-1.67061e-07	-0.00657424
-1.66661e-07	-0.00305906
-1.66261e-07	-0.00481665
-1.65861e-07	-0.00481665
-1.65461e-07	-0.00657424
-1.65061e-07	-0.00657424
-1.64661e-07	-0.00481665
-1.64261e-07	-0.00481665
-1.63861e-07	-0.00657424
-1.63461e-07	-0.00833183
-1.63061e-07	-0.00833183
-1.62661e-07	-0.00657424
-1.62261e-07	-0.00657424
-1.61861e-07	-0.00481665
-1.61461e-07	-0.00657424
-1.61061e-07	-0.00833183
-1.60661e-07	-0.00833183
-1.60261e-07	-0.00481665
-1.59861e-07	-0.00657424
-1.59461e-07	-0.00657424
-1.59061e-07	-0.00657424
-1.58661e-07	-0.00481665
-1.58261e-07	-0.00833183
-1.57861e-07	-0.00833183
-1.57461e-07	-0.00657424
-1.57061e-07	-0.00657424
-1.56661e-07	-0.00657424
-1.56261e-07	-0.00657424
-1.55861e-07	-0.00481665
-1.55461e-07	-0.00481665
-1.55061e-07	-0.00481665
-1.54661e-07	-0.00657424
-1.54261e-07	-0.00657424
-1.53861e-07	-0.00833183
-1.53461e-07	-0.00833183
-1.53061e-07	-0.00481665
-1.52661e-07	-0.00481665
-1.52261e-07	-0.00481665
-1.51861e-07	-0.00481665
-1.51461e-07	-0.0100894
-1.51061e-07	-0.00657424
-1.50661e-07	-0.00481665
-1.50261e-07	-0.00657424
-1.49861e-07	-0.00481665
-1.49461e-07	-0.00481665
-1.49061e-07	-0.00305906
-1.48661e-07	-0.00657424
-1.48261e-07	-0.00657424
-1.47861e-07	-0.00481665
-1.47461e-07	-0.00481665
-1.47061e-07	-0.00481665
-1.46661e-07	-0.00657424
-1.46261e-07	-0.00481665
-1.45861e-07	-0.00305906
-1.45461e-07	-0.00481665
-1.45061e-07	-0.00481665
-1.44661e-07	-0.00481665
-1.44261e-07	-0.00657424
-1.43861e-07	-0.00657424
-1.43461e-07	-0.00657424
-1.43061e-07	-0.00481665
-1.42661e-07	-0.00481665
-1.42261e-07	-0.00657424
-1.41861e-07	-0.00481665
-1.41461e-07	-0.00130146
-1.41061e-07	-0.00657424
-1.40661e-07	-0.00833183
-1.40261e-07	-0.00657424
-1.39861e-07	-0.00481665
-1.39461e-07	-0.00481665
-1.39061e-07	-0.00657424
-1.38661e-07	-0.00481665
-1.38261e-07	-0.00657424
-1.37861e-07	-0.00657424
-1.37461e-07	-0.00657424
-1.37061e-07	-0.00481665
-1.36661e-07	-0.00657424
-1.36261e-07	-0.00481665
-1.35861e-07	-0.00833183
-1.35461e-07	-0.00657424
-1.35061e-07	-0.00481665
-1.34661e-07	-0.00481665
-1.34261e-07	-0.00657424
-1.33861e-07	-0.00657424
-1.33461e-07	-0.00481665
-1.33061e-07	-0.00481665
-1.32661e-07	-0.00481665
-1.32261e-07	-0.00657424
-1.31861e-07	-0.00481665
-1.31461e-07	-0.00657424
-1.31061e-07	-0.00657424
-1.30661e-07	-0.00657424
-1.30261e-07	-0.00657424
-1.29861e-07	-0.00481665
-1.29461e-07	-0.00481665
-1.29061e-07	-0.00481665
-1.28661e-07	-0.00481665
-1.28261e-07	-0.00481665
-1.27861e-07	-0.00481665
-1.27461e-07	-0.00481665
-1.27061e-07	-0.00481665
-1.26661e-07	-0.00481665
-1.26261e-07	-0.00833183
-1.25861e-07	-0.00833183
-1.25461e-07	-0.00481665
-1.25061e-07	-0.00481665
-1.24661e-07	-0.00657424
-1.24261e-07	-0.00833183
-1.23861e-07	-0.00833183
-1.23461e-07	-0.00481665
-1.23061e-07	-0.00657424
-1.22661e-07	-0.00657424
-1.22261e-07	-0.00833183
-1.21861e-07	-0.00657424
-1.21461e-07	-0.00833183
-1.21061e-07	-0.00657424
-1.20661e-07	-0.00657424
-1.20261e-07	-0.00481665
-1.19861e-07	-0.00481665
-1.19461e-07	-0.00657424
-1.19061e-07	-0.00481665
-1.18661e-07	-0.00481665
-1.18261e-07	-0.00481665
-1.17861e-07	-0.00481665
-1.17461e-07	-0.00657424
-1.17061e-07	-0.00657424
-1.16661e-07	-0.00657424
-1.16261e-07	-0.0100894
-1.15861e-07	-0.00657424
-1.15461e-07	-0.00657424
-1.15061e-07	-0.00657424
-1.14661e-07	-0.00833183
-1.14261e-07	-0.00481665
-1.13861e-07	-0.00481665
-1.13461e-07	-0.00833183
-1.13061e-07	-0.00481665
-1.12661e-07	-0.00657424
-1.12261e-07	-0.00657424
-1.11861e-07	-0.00657424
-1.11461e-07	-0.00657424
-1.11061e-07	-0.00657424
-1.10661e-07	-0.00657424
-1.10261e-07	-0.00657424
-1.09861e-07	-0.00657424
-1.09461e-07	-0.00833183
-1.09061e-07	-0.00833183
-1.08661e-07	-0.00657424
-1.08261e-07	-0.00657424
-1.07861e-07	-0.00481665
-1.07461e-07	-0.00481665
-1.07061e-07	-0.00657424
-1.06661e-07	-0.00657424
-1.06261e-07	-0.00657424
-1.05861e-07	-0.00657424
-1.05461e-07	-0.00657424
-1.05061e-07	-0.00481665
-1.04661e-07	-0.00657424
-1.04261e-07	-0.00481665
-1.03861e-07	-0.00305906
-1.03461e-07	-0.00657424
-1.03061e-07	-0.00833183
-1.02661e-07	-0.00481665
-1.02261e-07	-0.00305906
-1.01861e-07	-0.0100894
-1.01461e-07	-0.00305906
-1.01061e-07	-0.00833183
-1.00661e-07	-0.00657424
-1.00261e-07	-0.00481665
-9.98613e-08	-0.00833183
-9.94613e-08	-0.00833183
-9.90613e-08	-0.00657424
-9.86613e-08	-0.00657424
-9.82613e-08	-0.00657424
-9.78613e-08	-0.00657424
-9.74613e-08	-0.00657424
-9.70613e-08	-0.00657424
-9.66613e-08	-0.00481665
-9.62613e-08	-0.00657424
-9.58613e-08	-0.00657424
-9.54613e-08	-0.00657424
-9.50613e-08	-0.00481665
-9.46613e-08	-0.00657424
-9.42613e-08	-0.00657424
-9.38613e-08	-0.00657424
-9.34613e-08	-0.00481665
-9.30613e-08	-0.00657424
-9.26613e-08	-0.00657424
-9.22613e-08	-0.00657424
-9.18613e-08	-0.00657424
-9.14613e-08	-0.00481665
-9.10613e-08	-0.00305906
-9.06613e-08	-0.00833183
-9.02613e-08	-0.00481665
-8.98613e-08	-0.00481665
-8.94613e-08	-0.00481665
-8.90613e-08	-0.00657424
-8.86613e-08	-0.00481665
-8.82613e-08	-0.00481665
-8.78613e-08	-0.00833183
-8.74613e-08	-0.00833183
-8.70613e-08	-0.00481665
-8.66613e-08	-0.00481665
-8.62613e-08	-0.00657424
-8.58613e-08	-0.00481665
-8.54613e-08	-0.00657424
-8.50613e-08	-0.00481665
-8.46613e-08	-0.00481665
-8.42613e-08	-0.00657424
-8.38613e-08	-0.00481665
-8.34613e-08	-0.00657424
-8.30613e-08	-0.00833183
-8.26613e-08	-0.00657424
-8.22613e-08	-0.00481665
-8.18613e-08	-0.00833183
-8.14613e-08	-0.00657424
-8.10613e-08	-0.00657424
-8.06613e-08	-0.00481665
-8.02613e-08	-0.00657424
-7.98613e-08	-0.00657424
-7.94613e-08	-0.00657424
-7.90613e-08	-0.00657424
-7.86613e-08	-0.00657424
-7.82613e-08	-0.00657424
-7.78613e-08	-0.00657424
-7.74613e-08	-0.00481665
-7.70613e-08	-0.00481665
-7.66613e-08	-0.00657424
-7.62613e-08	-0.00481665
-7.58613e-08	-0.00657424
-7.54613e-08	-0.00481665
-7.50613e-08	-0.00657424
-7.46613e-08	-0.00833183
-7.42613e-08	-0.00657424
-7.38613e-08	-0.00657424
-7.34613e-08	-0.00833183
-7.30613e-08	-0.00657424
-7.26613e-08	-0.00833183
-7.22613e-08	-0.00833183
-7.18613e-08	-0.00481665
-7.14613e-08	-0.00481665
-7.10613e-08	-0.00657424
-7.06613e-08	-0.00481665
-7.02613e-08	-0.00481665
-6.98613e-08	-0.00657424
-6.94613e-08	-0.00481665
-6.90613e-08	-0.00481665
-6.86613e-08	-0.00833183
-6.82613e-08	-0.00481665
-6.78613e-08	-0.00481665
-6.74613e-08	-0.00657424
-6.70613e-08	-0.00481665
-6.66613e-08	-0.00481665
-6.62613e-08	-0.00481665
-6.58613e-08	-0.00481665
-6.54613e-08	-0.00481665
-6.50613e-08	-0.00657424
-6.46613e-08	-0.00657424
-6.42613e-08	-0.00833183
-6.38613e-08	-0.00481665
-6.34613e-08	-0.00657424
-6.30613e-08	-0.00481665
-6.26613e-08	-0.00481665
-6.22613e-08	-0.00657424
-6.18613e-08	-0.00481665
-6.14613e-08	-0.00481665
-6.10613e-08	-0.00481665
-6.06613e-08	-0.00657424
-6.02613e-08	-0.00657424
-5.98613e-08	-0.00481665
-5.94613e-08	-0.00657424
-5.90613e-08	-0.00657424
-5.86613e-08	-0.00657424
-5.82613e-08	-0.00481665
-5.78613e-08	-0.00481665
-5.74613e-08	-0.00657424
-5.70613e-08	-0.00657424
-5.66613e-08	-0.00481665
-5.62613e-08	-0.00481665
-5.58613e-08	-0.00657424
-5.54613e-08	-0.00481665
-5.50613e-08	-0.00657424
-5.46613e-08	-0.00657424
-5.42613e-08	-0.00481665
-5.38613e-08	-0.00833183
-5.34613e-08	-0.00481665
-5.30613e-08	-0.00657424
-5.26613e-08	-0.00833183
-5.22613e-08	-0.00657424
-5.18613e-08	-0.00305906
-5.14613e-08	-0.00481665
-5.10613e-08	-0.00657424
-5.06613e-08	-0.00481665
-5.02613e-08	-0.00657424
-4.98613e-08	-0.00481665
-4.94613e-08	-0.00657424
-4.90613e-08	-0.00657424
-4.86613e-08	-0.00481665
-4.82613e-08	-0.00481665
-4.78613e-08	-0.00833183
-4.74613e-08	-0.00657424
-4.70613e-08	-0.00657424
-4.66613e-08	-0.00657424
-4.62613e-08	-0.00481665
-4.58613e-08	-0.00657424
-4.54613e-08	-0.00657424
-4.50613e-08	-0.00657424
-4.46613e-08	-0.00657424
-4.42613e-08	-0.00657424
-4.38613e-08	-0.00657424
-4.34613e-08	-0.00833183
-4.30613e-08	-0.00481665
-4.26613e-08	-0.00657424
-4.22613e-08	-0.00481665
-4.18613e-08	-0.00481665
-4.14613e-08	-0.00833183
-4.10613e-08	-0.00657424
-4.06613e-08	-0.00481665
-4.02613e-08	-0.00481665
-3.98613e-08	-0.00657424
-3.94613e-08	-0.00481665
-3.90613e-08	-0.00481665
-3.86613e-08	-0.00657424
-3.82613e-08	-0.00657424
-3.78613e-08	-0.00481665
-3.74613e-08	-0.00657424
-3.70613e-08	-0.00481665
-3.66613e-08	-0.00657424
-3.62613e-08	-0.00657424
-3.58613e-08	-0.00657424
-3.54613e-08	-0.00481665
-3.50613e-08	-0.00657424
-3.46613e-08	-0.00657424
-3.42613e-08	-0.00481665
-3.38613e-08	-0.00481665
-3.34613e-08	-0.00657424
-3.30613e-08	-0.00657424
-3.26613e-08	-0.00481665
-3.22613e-08	-0.00657424
-3.18613e-08	-0.00657424
-3.14613e-08	-0.00481665
-3.10613e-08	-0.00481665
-3.06613e-08	-0.00657424
-3.02613e-08	-0.00657424
-2.98613e-08	-0.00657424
-2.94613e-08	-0.00305906
-2.90613e-08	-0.00481665
-2.86613e-08	-0.00657424
-2.82613e-08	-0.00481665
-2.78613e-08	-0.00481665
-2.74613e-08	-0.00657424
-2.70613e-08	-0.00481665
-2.66613e-08	-0.00481665
-2.62613e-08	-0.00657424
-2.58613e-08	-0.00481665
-2.54613e-08	-0.00481665
-2.50613e-08	-0.00657424
-2.46613e-08	-0.00305906
-2.42613e-08	-0.00481665
-2.38613e-08	-0.00657424
-2.34613e-08	-0.00833183
-2.30613e-08	-0.00481665
-2.26613e-08	-0.00833183
-2.22613e-08	-0.00305906
-2.18613e-08	-0.00657424
-2.14613e-08	-0.00657424
-2.10613e-08	-0.00657424
-2.06613e-08	-0.00657424
-2.02613e-08	-0.00657424
-1.98613e-08	-0.00657424
-1.94613e-08	-0.00481665
-1.90613e-08	-0.00481665
-1.86613e-08	-0.00481665
-1.82613e-08	-0.00481665
-1.78613e-08	-0.00657424
-1.74613e-08	-0.00833183
-1.70613e-08	-0.00481665
-1.66613e-08	-0.00481665
-1.62613e-08	-0.00481665
-1.58613e-08	-0.00657424
-1.54613e-08	-0.00833183
-1.50613e-08	-0.00657424
-1.46613e-08	-0.00481665
-1.42613e-08	-0.00657424
-1.38613e-08	-0.00481665
-1.34613e-08	-0.00481665
-1.30613e-08	-0.00481665
-1.26613e-08	-0.00481665
-1.22613e-08	-0.00481665
-1.18613e-08	-0.00305906
-1.14613e-08	-0.00657424
-1.10613e-08	-0.00657424
-1.06613e-08	-0.00481665
-1.02613e-08	-0.00833183
-9.86127e-09	-0.00481665
-9.46127e-09	-0.00657424
-9.06127e-09	-0.00657424
-8.66127e-09	-0.00481665
-8.26127e-09	-0.00657424
-7.86127e-09	-0.00481665
-7.46127e-09	-0.00833183
-7.06127e-09	-0.00833183
-6.66127e-09	-0.00481665
-6.26127e-09	-0.00481665
-5.86127e-09	-0.00481665
-5.46127e-09	-0.00481665
-5.06127e-09	-0.00481665
-4.66127e-09	-0.00657424
-4.26127e-09	-0.00481665
-3.86127e-09	-0.00481665
-3.46127e-09	-0.011847
-3.06127e-09	-0.0223926
-2.66127e-09	-0.020635
-2.26127e-09	-0.0259078
-1.86127e-09	-0.0399685
-1.46127e-09	-0.0452413
-1.06127e-09	-0.0417261
-6.61268e-10	-0.0434837
-2.61268e-10	-0.06809
1.38732e-10	-0.0979691
5.38732e-10	-0.120818
9.38732e-10	-0.106757
1.33873e-09	-0.101484
1.73873e-09	-0.0944539
2.13873e-09	-0.0786355
2.53873e-09	-0.06809
2.93873e-09	-0.0663324
3.33873e-09	-0.06809
3.73873e-09	-0.0821507
4.13873e-09	-0.0645748
4.53873e-09	-0.0469989
4.93873e-09	-0.0505141
5.33873e-09	-0.06809
5.73873e-09	-0.0487565
6.13873e-09	-0.0364533
6.53873e-09	-0.0434837
6.93873e-09	-0.0382109
7.33873e-09	-0.0294229
7.73873e-09	-0.020635
8.13873e-09	-0.0171198
8.53873e-09	-0.0294229
8.93873e-09	-0.0382109
9.33873e-09	-0.0434837
9.73873e-09	-0.0487565
1.01387e-08	-0.0469989
1.05387e-08	-0.0364533
1.09387e-08	-0.0329381
1.13387e-08	-0.0294229
1.17387e-08	-0.0346957
1.21387e-08	-0.0434837
1.25387e-08	-0.0505141
1.29387e-08	-0.0434837
1.33387e-08	-0.0434837
1.37387e-08	-0.0487565
1.41387e-08	-0.0311805
1.45387e-08	-0.020635
1.49387e-08	-0.0153622
1.53387e-08	-0.0153622
1.57387e-08	-0.0136046
1.61387e-08	-0.00833183
1.65387e-08	-0.00833183
1.69387e-08	-0.0171198
1.73387e-08	-0.0153622
1.77387e-08	-0.011847
1.81387e-08	-0.020635
1.85387e-08	-0.0382109
1.89387e-08	-0.0329381
1.93387e-08	-0.0136046
1.97387e-08	-0.011847
2.01387e-08	-0.00833183
2.05387e-08	-0.00657424
2.09387e-08	-0.0100894
2.13387e-08	-0.0100894
2.17387e-08	-0.0100894
2.21387e-08	-0.0100894
2.25387e-08	-0.0100894
2.29387e-08	-0.00833183
2.33387e-08	-0.011847
2.37387e-08	-0.011847
2.41387e-08	-0.0153622
2.45387e-08	-0.011847
2.49387e-08	-0.00657424
2.53387e-08	-0.00833183
2.57387e-08	-0.0100894
2.61387e-08	-0.00833183
2.65387e-08	-0.0171198
2.69387e-08	-0.011847
2.73387e-08	-0.00833183
2.77387e-08	-0.00657424
2.81387e-08	-0.00833183
2.85387e-08	-0.0100894
2.89387e-08	-0.0100894
2.93387e-08	-0.00833183
2.97387e-08	-0.00833183
3.01387e-08	-0.00833183
3.05387e-08	-0.00481665
3.09387e-08	-0.00657424
3.13387e-08	-0.00657424
3.17387e-08	-0.011847
3.21387e-08	-0.0171198
3.25387e-08	-0.0153622
3.29387e-08	-0.00657424
3.33387e-08	-0.00833183
3.37387e-08	-0.00833183
3.41387e-08	-0.00657424
3.45387e-08	-0.00481665
3.49387e-08	-0.00657424
3.53387e-08	-0.00657424
3.57387e-08	-0.00657424
3.61387e-08	-0.00481665
3.65387e-08	-0.00481665
3.69387e-08	-0.00481665
3.73387e-08	-0.00305906
3.77387e-08	-0.00833183
3.81387e-08	-0.00833183
3.85387e-08	-0.00833183
3.89387e-08	-0.0100894
3.93387e-08	-0.00833183
3.97387e-08	-0.00657424
4.01387e-08	-0.00657424
4.05387e-08	-0.00833183
4.09387e-08	-0.00657424
4.13387e-08	-0.00481665
4.17387e-08	-0.00657424
4.21387e-08	-0.00833183
4.25387e-08	-0.00657424
4.29387e-08	-0.00833183
4.33387e-08	-0.00481665
4.37387e-08	-0.00481665
4.41387e-08	-0.00481665
4.45387e-08	-0.00657424
4.49387e-08	-0.00305906
4.53387e-08	-0.00657424
4.57387e-08	-0.00481665
4.61387e-08	-0.00657424
4.65387e-08	-0.00481665
4.69387e-08	-0.00833183
4.73387e-08	-0.00657424
4.77387e-08	-0.00657424
4.81387e-08	-0.00833183
4.85387e-08	-0.00657424
4.89387e-08	-0.00481665
4.93387e-08	-0.00833183
4.97387e-08	-0.00657424
5.01387e-08	-0.00481665
5.05387e-08	-0.00657424
5.09387e-08	-0.00833183
5.13387e-08	-0.011847
5.17387e-08	-0.011847
5.21387e-08	-0.011847
5.25387e-08	-0.00657424
5.29387e-08	-0.00657424
5.33387e-08	-0.00481665
5.37387e-08	-0.00657424
5.41387e-08	-0.00481665
5.45387e-08	-0.00481665
5.49387e-08	-0.00481665
5.53387e-08	-0.0100894
5.57387e-08	-0.00657424
5.61387e-08	-0.00657424
5.65387e-08	-0.00833183
5.69387e-08	-0.00657424
5.73387e-08	-0.00657424
5.77387e-08	-0.00481665
5.81387e-08	-0.00481665
5.85387e-08	-0.00657424
5.89387e-08	-0.00657424
5.93387e-08	-0.00657424
5.97387e-08	-0.00481665
6.01387e-08	-0.00481665
6.05387e-08	-0.00657424
6.09387e-08	-0.00833183
6.13387e-08	-0.00657424
6.17387e-08	-0.00657424
6.21387e-08	-0.00657424
6.25387e-08	-0.00657424
6.29387e-08	-0.00657424
6.33387e-08	-0.00481665
6.37387e-08	-0.00657424
6.41387e-08	-0.00481665
6.45387e-08	-0.00833183
6.49387e-08	-0.00657424
6.53387e-08	-0.00657424
6.57387e-08	-0.00833183
6.61387e-08	-0.00481665
6.65387e-08	-0.00481665
6.69387e-08	-0.00305906
6.73387e-08	-0.00481665
6.77387e-08	-0.00481665
6.81387e-08	-0.00481665
6.85387e-08	-0.00481665
6.89387e-08	-0.00833183
6.93387e-08	-0.00657424
6.97387e-08	-0.00833183
7.01387e-08	-0.00833183
7.05387e-08	-0.00481665
7.09387e-08	-0.00833183
7.13387e-08	-0.00833183
7.17387e-08	-0.00833183
7.21387e-08	-0.00833183
7.25387e-08	-0.00657424
7.29387e-08	-0.00833183
7.33387e-08	-0.00657424
7.37387e-08	-0.00657424
7.41387e-08	-0.00833183
7.45387e-08	-0.00481665
7.49387e-08	-0.00657424
7.53387e-08	-0.00833183
7.57387e-08	-0.00833183
7.61387e-08	-0.00481665
7.65387e-08	-0.00657424
7.69387e-08	-0.00481665
7.73387e-08	-0.00657424
7.77387e-08	-0.00657424
7.81387e-08	-0.00657424
7.85387e-08	-0.0100894
7.89387e-08	-0.00481665
7.93387e-08	-0.00657424
7.97387e-08	-0.00481665
8.01387e-08	-0.00657424
8.05387e-08	-0.00833183
8.09387e-08	-0.00833183
8.13387e-08	-0.00657424
8.17387e-08	-0.00833183
8.21387e-08	-0.00481665
8.25387e-08	-0.00481665
8.29387e-08	-0.00481665
8.33387e-08	-0.00833183
8.37387e-08	-0.00481665
8.41387e-08	-0.00657424
8.45387e-08	-0.00481665
8.49387e-08	-0.0100894
8.53387e-08	-0.00657424
8.57387e-08	-0.00481665
8.61387e-08	-0.00657424
8.65387e-08	-0.00833183
8.69387e-08	-0.00657424
8.73387e-08	-0.00305906
8.77387e-08	-0.00481665
8.81387e-08	-0.00657424
8.85387e-08	-0.00305906
8.89387e-08	-0.00481665
8.93387e-08	-0.00481665
8.97387e-08	-0.00481665
9.01387e-08	-0.00833183
9.05387e-08	-0.00657424
9.09387e-08	-0.00657424
9.13387e-08	-0.00657424
9.17387e-08	-0.00481665
9.21387e-08	-0.00481665
9.25387e-08	-0.00657424
9.29387e-08	-0.00657424
9.33387e-08	-0.00657424
9.37387e-08	-0.00657424
9.41387e-08	-0.00657424
9.45387e-08	-0.00657424
9.49387e-08	-0.00481665
9.53387e-08	-0.00657424
9.57387e-08	-0.00481665
9.61387e-08	-0.00305906
9.65387e-08	-0.00833183
9.69387e-08	-0.00481665
9.73387e-08	-0.00657424
9.77387e-08	-0.00481665
9.81387e-08	-0.00657424
9.85387e-08	-0.00481665
9.89387e-08	-0.00481665
9.93387e-08	-0.00657424
9.97387e-08	-0.00481665
1.00139e-07	-0.00833183
1.00539e-07	-0.00481665
1.00939e-07	-0.00657424
1.01339e-07	-0.00657424
1.01739e-07	-0.00657424
1.02139e-07	-0.00481665
1.02539e-07	-0.00833183
1.02939e-07	-0.00481665
1.03339e-07	-0.00657424
1.03739e-07	-0.00657424
1.04139e-07	-0.00657424
1.04539e-07	-0.00481665
1.04939e-07	-0.00481665
1.05339e-07	-0.00481665
