LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:52	0                 
Time	Ampl
4.72614e-08	-0.00657424
4.76614e-08	-0.00833183
4.80614e-08	-0.00657424
4.84614e-08	-0.00481665
4.88614e-08	-0.00657424
4.92614e-08	-0.00657424
4.96614e-08	-0.00657424
5.00614e-08	-0.00657424
5.04614e-08	-0.00657424
5.08614e-08	-0.00657424
5.12614e-08	-0.00481665
5.16614e-08	-0.00481665
5.20614e-08	-0.00657424
5.24614e-08	-0.00657424
5.28614e-08	-0.00481665
5.32614e-08	-0.00481665
5.36614e-08	-0.00305906
5.40614e-08	-0.00657424
5.44614e-08	-0.00657424
5.48614e-08	-0.00657424
5.52614e-08	-0.00833183
5.56614e-08	-0.00481665
5.60614e-08	-0.00833183
5.64614e-08	-0.00657424
5.68614e-08	-0.00481665
5.72614e-08	-0.00657424
5.76614e-08	-0.00481665
5.80614e-08	-0.00657424
5.84614e-08	-0.00833183
5.88614e-08	-0.00481665
5.92614e-08	-0.00657424
5.96614e-08	-0.00657424
6.00614e-08	-0.00305906
6.04614e-08	-0.00657424
6.08614e-08	-0.00481665
6.12614e-08	-0.00657424
6.16614e-08	-0.00833183
6.20614e-08	-0.00657424
6.24614e-08	-0.00833183
6.28614e-08	-0.00657424
6.32614e-08	-0.00481665
6.36614e-08	-0.00657424
6.40614e-08	-0.0100894
6.44614e-08	-0.00657424
6.48614e-08	-0.00481665
6.52614e-08	-0.00833183
6.56614e-08	-0.00657424
6.60614e-08	-0.00481665
6.64614e-08	-0.00481665
6.68614e-08	-0.00657424
6.72614e-08	-0.00481665
6.76614e-08	-0.00833183
6.80614e-08	-0.00657424
6.84614e-08	-0.00657424
6.88614e-08	-0.00833183
6.92614e-08	-0.00481665
6.96614e-08	-0.00657424
7.00614e-08	-0.00657424
7.04614e-08	-0.00657424
7.08614e-08	-0.00481665
7.12614e-08	-0.00657424
7.16614e-08	-0.00481665
7.20614e-08	-0.00305906
7.24614e-08	-0.00481665
7.28614e-08	-0.00305906
7.32614e-08	-0.00305906
7.36614e-08	-0.00657424
7.40614e-08	-0.00833183
7.44614e-08	-0.00657424
7.48614e-08	-0.00657424
7.52614e-08	-0.00657424
7.56614e-08	-0.00657424
7.60614e-08	-0.00657424
7.64614e-08	-0.00657424
7.68614e-08	-0.00657424
7.72614e-08	-0.00657424
7.76614e-08	-0.00305906
7.80614e-08	-0.00481665
7.84614e-08	-0.00833183
7.88614e-08	-0.00657424
7.92614e-08	-0.00657424
7.96614e-08	-0.00657424
8.00614e-08	-0.00833183
8.04614e-08	-0.00833183
8.08614e-08	-0.00657424
8.12614e-08	-0.00305906
8.16614e-08	-0.00657424
8.20614e-08	-0.00833183
8.24614e-08	-0.00481665
8.28614e-08	-0.00657424
8.32614e-08	-0.00657424
8.36614e-08	-0.00657424
8.40614e-08	-0.00657424
8.44614e-08	-0.00481665
8.48614e-08	-0.00481665
8.52614e-08	-0.00481665
8.56614e-08	-0.00657424
8.60614e-08	-0.00657424
8.64614e-08	-0.00657424
8.68614e-08	-0.00657424
8.72614e-08	-0.00657424
8.76614e-08	-0.00657424
8.80614e-08	-0.00481665
8.84614e-08	-0.00481665
8.88614e-08	-0.00481665
8.92614e-08	-0.00657424
8.96614e-08	-0.00657424
9.00614e-08	-0.00657424
9.04614e-08	-0.00481665
9.08614e-08	-0.00657424
9.12614e-08	-0.00657424
9.16614e-08	-0.00833183
9.20614e-08	-0.00481665
9.24614e-08	-0.00657424
9.28614e-08	-0.00833183
9.32614e-08	-0.00657424
9.36614e-08	-0.00481665
9.40614e-08	-0.00481665
9.44614e-08	-0.00481665
9.48614e-08	-0.00657424
9.52614e-08	-0.00481665
9.56614e-08	-0.00657424
9.60614e-08	-0.00657424
9.64614e-08	-0.00481665
9.68614e-08	-0.00305906
9.72614e-08	-0.00481665
9.76614e-08	-0.00481665
9.80614e-08	-0.00657424
9.84614e-08	-0.00657424
9.88614e-08	-0.00657424
9.92614e-08	-0.00481665
9.96614e-08	-0.00833183
1.00061e-07	-0.00657424
1.00461e-07	-0.00657424
1.00861e-07	-0.00657424
1.01261e-07	-0.00657424
1.01661e-07	-0.00481665
1.02061e-07	-0.00657424
1.02461e-07	-0.00481665
1.02861e-07	-0.00657424
1.03261e-07	-0.00481665
1.03661e-07	-0.00481665
1.04061e-07	-0.00657424
1.04461e-07	-0.00481665
1.04861e-07	-0.00657424
