LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:51	0                 
Time	Ampl
-8.8679e-08	-0.00657424
-8.8279e-08	-0.00657424
-8.7879e-08	-0.00833183
-8.7479e-08	-0.00481665
-8.7079e-08	-0.00481665
-8.6679e-08	-0.00481665
-8.6279e-08	-0.00481665
-8.5879e-08	-0.00481665
-8.5479e-08	-0.00481665
-8.5079e-08	-0.00833183
-8.4679e-08	-0.00833183
-8.4279e-08	-0.00657424
-8.3879e-08	-0.0100894
-8.3479e-08	-0.00833183
-8.3079e-08	-0.00833183
-8.2679e-08	-0.00657424
-8.2279e-08	-0.00481665
-8.1879e-08	-0.00657424
-8.1479e-08	-0.00657424
-8.1079e-08	-0.00481665
-8.0679e-08	-0.00481665
-8.0279e-08	-0.00657424
-7.9879e-08	-0.00657424
-7.9479e-08	-0.00481665
-7.9079e-08	-0.00657424
-7.8679e-08	-0.00481665
-7.8279e-08	-0.00481665
-7.7879e-08	-0.00657424
-7.7479e-08	-0.00481665
-7.7079e-08	-0.00481665
-7.6679e-08	-0.00657424
-7.6279e-08	-0.00657424
-7.5879e-08	-0.00833183
-7.5479e-08	-0.00481665
-7.5079e-08	-0.00657424
-7.4679e-08	-0.00657424
-7.4279e-08	-0.00657424
-7.3879e-08	-0.00481665
-7.3479e-08	-0.00657424
-7.3079e-08	-0.00657424
-7.2679e-08	-0.00481665
-7.2279e-08	-0.00481665
-7.1879e-08	-0.00481665
-7.1479e-08	-0.00657424
-7.1079e-08	-0.0100894
-7.0679e-08	-0.00481665
-7.0279e-08	-0.00833183
-6.9879e-08	-0.00833183
-6.9479e-08	-0.00657424
-6.9079e-08	-0.00481665
-6.8679e-08	-0.00657424
-6.8279e-08	-0.00833183
-6.7879e-08	-0.00657424
-6.7479e-08	-0.00481665
-6.7079e-08	-0.00657424
-6.6679e-08	-0.00481665
-6.6279e-08	-0.00657424
-6.5879e-08	-0.00657424
-6.5479e-08	-0.00833183
-6.5079e-08	-0.00657424
-6.4679e-08	-0.00833183
-6.4279e-08	-0.00481665
-6.3879e-08	-0.00657424
-6.3479e-08	-0.00481665
