LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:52	0                 
Time	Ampl
-1.53293e-07	-0.00657424
-1.52893e-07	-0.00481665
-1.52493e-07	-0.00481665
-1.52093e-07	-0.00657424
-1.51693e-07	-0.00657424
-1.51293e-07	-0.00481665
-1.50893e-07	-0.00481665
-1.50493e-07	-0.00833183
-1.50093e-07	-0.00481665
-1.49693e-07	-0.00481665
-1.49293e-07	-0.00481665
-1.48893e-07	-0.00481665
-1.48493e-07	-0.00481665
-1.48093e-07	-0.00657424
-1.47693e-07	-0.00657424
-1.47293e-07	-0.00481665
-1.46893e-07	-0.00657424
-1.46493e-07	-0.00657424
-1.46093e-07	-0.00657424
-1.45693e-07	-0.00481665
-1.45293e-07	-0.00481665
-1.44893e-07	-0.00657424
-1.44493e-07	-0.00481665
-1.44093e-07	-0.00657424
-1.43693e-07	-0.00657424
-1.43293e-07	-0.00481665
-1.42893e-07	-0.00481665
-1.42493e-07	-0.00481665
-1.42093e-07	-0.00481665
-1.41693e-07	-0.00481665
-1.41293e-07	-0.00481665
-1.40893e-07	-0.00657424
-1.40493e-07	-0.00657424
-1.40093e-07	-0.00481665
-1.39693e-07	-0.00657424
-1.39293e-07	-0.00481665
-1.38893e-07	-0.00481665
-1.38493e-07	-0.00481665
-1.38093e-07	-0.00833183
-1.37693e-07	-0.00657424
-1.37293e-07	-0.00657424
-1.36893e-07	-0.00657424
-1.36493e-07	-0.00481665
-1.36093e-07	-0.00657424
-1.35693e-07	-0.00481665
-1.35293e-07	-0.00481665
-1.34893e-07	-0.00305906
-1.34493e-07	-0.00481665
-1.34093e-07	-0.00833183
-1.33693e-07	-0.00657424
-1.33293e-07	-0.00481665
-1.32893e-07	-0.00481665
-1.32493e-07	-0.00657424
-1.32093e-07	-0.00481665
-1.31693e-07	-0.00481665
-1.31293e-07	-0.00833183
-1.30893e-07	-0.00481665
-1.30493e-07	-0.00657424
-1.30093e-07	-0.00481665
-1.29693e-07	-0.00481665
-1.29293e-07	-0.00657424
-1.28893e-07	-0.00657424
-1.28493e-07	-0.00481665
-1.28093e-07	-0.00481665
-1.27693e-07	-0.00481665
-1.27293e-07	-0.00657424
-1.26893e-07	-0.00833183
-1.26493e-07	-0.00481665
-1.26093e-07	-0.00657424
-1.25693e-07	-0.00481665
-1.25293e-07	-0.00481665
-1.24893e-07	-0.00657424
-1.24493e-07	-0.00657424
-1.24093e-07	-0.00657424
-1.23693e-07	-0.00657424
-1.23293e-07	-0.0100894
-1.22893e-07	-0.00657424
-1.22493e-07	-0.00833183
-1.22093e-07	-0.00481665
-1.21693e-07	-0.00481665
-1.21293e-07	-0.00833183
-1.20893e-07	-0.00481665
-1.20493e-07	-0.00657424
-1.20093e-07	-0.00481665
-1.19693e-07	-0.00481665
-1.19293e-07	-0.00657424
-1.18893e-07	-0.00833183
-1.18493e-07	-0.00657424
-1.18093e-07	-0.00657424
-1.17693e-07	-0.00481665
-1.17293e-07	-0.00657424
-1.16893e-07	-0.00657424
-1.16493e-07	-0.00481665
-1.16093e-07	-0.00481665
-1.15693e-07	-0.00481665
-1.15293e-07	-0.00481665
-1.14893e-07	-0.00657424
-1.14493e-07	-0.00481665
-1.14093e-07	-0.00657424
-1.13693e-07	-0.00657424
-1.13293e-07	-0.00657424
-1.12893e-07	-0.0100894
-1.12493e-07	-0.00481665
-1.12093e-07	-0.00481665
-1.11693e-07	-0.00657424
-1.11293e-07	-0.00833183
-1.10893e-07	-0.00657424
-1.10493e-07	-0.00481665
-1.10093e-07	-0.00657424
-1.09693e-07	-0.00657424
-1.09293e-07	-0.00481665
-1.08893e-07	-0.00833183
-1.08493e-07	-0.00657424
-1.08093e-07	-0.00481665
-1.07693e-07	-0.00481665
-1.07293e-07	-0.00481665
-1.06893e-07	-0.00481665
-1.06493e-07	-0.00657424
-1.06093e-07	-0.00657424
-1.05693e-07	-0.00657424
-1.05293e-07	-0.00833183
-1.04893e-07	-0.00481665
-1.04493e-07	-0.00833183
-1.04093e-07	-0.00481665
-1.03693e-07	-0.00481665
-1.03293e-07	-0.00657424
-1.02893e-07	-0.00657424
-1.02493e-07	-0.00657424
-1.02093e-07	-0.00481665
-1.01693e-07	-0.00833183
-1.01293e-07	-0.00657424
-1.00893e-07	-0.00657424
-1.00493e-07	-0.00481665
-1.00093e-07	-0.00657424
-9.96931e-08	-0.00833183
-9.92931e-08	-0.00657424
-9.88931e-08	-0.00833183
-9.84931e-08	-0.00657424
-9.80931e-08	-0.00481665
-9.76931e-08	-0.00833183
-9.72931e-08	-0.00657424
-9.68931e-08	-0.00657424
-9.64931e-08	-0.00481665
-9.60931e-08	-0.00481665
-9.56931e-08	-0.00481665
-9.52931e-08	-0.00657424
-9.48931e-08	-0.00481665
-9.44931e-08	-0.00481665
-9.40931e-08	-0.00657424
-9.36931e-08	-0.00833183
-9.32931e-08	-0.00481665
-9.28931e-08	-0.00657424
-9.24931e-08	-0.00657424
-9.20931e-08	-0.00657424
-9.16931e-08	-0.00657424
-9.12931e-08	-0.00657424
-9.08931e-08	-0.00305906
-9.04931e-08	-0.00481665
-9.00931e-08	-0.00657424
-8.96931e-08	-0.00833183
-8.92931e-08	-0.00481665
-8.88931e-08	-0.00481665
-8.84931e-08	-0.00305906
-8.80931e-08	-0.00657424
-8.76931e-08	-0.00481665
-8.72931e-08	-0.00481665
-8.68931e-08	-0.00481665
-8.64931e-08	-0.00657424
-8.60931e-08	-0.00657424
-8.56931e-08	-0.00833183
-8.52931e-08	-0.00481665
-8.48931e-08	-0.00481665
-8.44931e-08	-0.00833183
-8.40931e-08	-0.00657424
-8.36931e-08	-0.00481665
-8.32931e-08	-0.00481665
-8.28931e-08	-0.00657424
-8.24931e-08	-0.00657424
-8.20931e-08	-0.00305906
-8.16931e-08	-0.00481665
-8.12931e-08	-0.00657424
-8.08931e-08	-0.00657424
-8.04931e-08	-0.00481665
-8.00931e-08	-0.00481665
-7.96931e-08	-0.00657424
-7.92931e-08	-0.00833183
-7.88931e-08	-0.00481665
-7.84931e-08	-0.00657424
-7.80931e-08	-0.00657424
-7.76931e-08	-0.00657424
-7.72931e-08	-0.00657424
-7.68931e-08	-0.00833183
-7.64931e-08	-0.00657424
-7.60931e-08	-0.00657424
-7.56931e-08	-0.00657424
-7.52931e-08	-0.00481665
-7.48931e-08	-0.0100894
-7.44931e-08	-0.00481665
-7.40931e-08	-0.00481665
-7.36931e-08	-0.00657424
-7.32931e-08	-0.00833183
-7.28931e-08	-0.00481665
-7.24931e-08	-0.00481665
-7.20931e-08	-0.00657424
-7.16931e-08	-0.00481665
-7.12931e-08	-0.00657424
-7.08931e-08	-0.00305906
-7.04931e-08	-0.00657424
-7.00931e-08	-0.00657424
-6.96931e-08	-0.00833183
-6.92931e-08	-0.00481665
-6.88931e-08	-0.00657424
-6.84931e-08	-0.00657424
-6.80931e-08	-0.00481665
-6.76931e-08	-0.00481665
-6.72931e-08	-0.00657424
-6.68931e-08	-0.00657424
-6.64931e-08	-0.0100894
-6.60931e-08	-0.00657424
-6.56931e-08	-0.00657424
-6.52931e-08	-0.00833183
-6.48931e-08	-0.00833183
-6.44931e-08	-0.00657424
-6.40931e-08	-0.00481665
-6.36931e-08	-0.00657424
-6.32931e-08	-0.00481665
-6.28931e-08	-0.00481665
-6.24931e-08	-0.00657424
-6.20931e-08	-0.00833183
-6.16931e-08	-0.00481665
-6.12931e-08	-0.00481665
-6.08931e-08	-0.00657424
-6.04931e-08	-0.00833183
-6.00931e-08	-0.00657424
-5.96931e-08	-0.00481665
-5.92931e-08	-0.00657424
-5.88931e-08	-0.00833183
-5.84931e-08	-0.00657424
-5.80931e-08	-0.00481665
-5.76931e-08	-0.00481665
-5.72931e-08	-0.00481665
-5.68931e-08	-0.00481665
-5.64931e-08	-0.00481665
-5.60931e-08	-0.00657424
-5.56931e-08	-0.00833183
-5.52931e-08	-0.00657424
-5.48931e-08	-0.00657424
-5.44931e-08	-0.00657424
-5.40931e-08	-0.00657424
-5.36931e-08	-0.00657424
-5.32931e-08	-0.00481665
-5.28931e-08	-0.00481665
-5.24931e-08	-0.00481665
-5.20931e-08	-0.00481665
-5.16931e-08	-0.00305906
-5.12931e-08	-0.00481665
-5.08931e-08	-0.00657424
-5.04931e-08	-0.00657424
-5.00931e-08	-0.00833183
-4.96931e-08	-0.00481665
-4.92931e-08	-0.00130146
-4.88931e-08	-0.00833183
-4.84931e-08	-0.00305906
-4.80931e-08	-0.00657424
-4.76931e-08	-0.00481665
-4.72931e-08	-0.00657424
-4.68931e-08	-0.00481665
-4.64931e-08	-0.00657424
-4.60931e-08	-0.00657424
-4.56931e-08	-0.00657424
-4.52931e-08	-0.00657424
-4.48931e-08	-0.00305906
-4.44931e-08	-0.00481665
-4.40931e-08	-0.00833183
-4.36931e-08	-0.00481665
-4.32931e-08	-0.00657424
-4.28931e-08	-0.00833183
-4.24931e-08	-0.00481665
-4.20931e-08	-0.00481665
-4.16931e-08	-0.00657424
-4.12931e-08	-0.00657424
-4.08931e-08	-0.00833183
-4.04931e-08	-0.00305906
-4.00931e-08	-0.00481665
-3.96931e-08	-0.00657424
-3.92931e-08	-0.00305906
-3.88931e-08	-0.00305906
-3.84931e-08	-0.00481665
-3.80931e-08	-0.00481665
-3.76931e-08	-0.00657424
-3.72931e-08	-0.00657424
-3.68931e-08	-0.00657424
-3.64931e-08	-0.00481665
-3.60931e-08	-0.00657424
-3.56931e-08	-0.00481665
-3.52931e-08	-0.00657424
-3.48931e-08	-0.00657424
-3.44931e-08	-0.00657424
-3.40931e-08	-0.00657424
-3.36931e-08	-0.00657424
-3.32931e-08	-0.00481665
-3.28931e-08	-0.00481665
-3.24931e-08	-0.00305906
-3.20931e-08	-0.00657424
-3.16931e-08	-0.00481665
-3.12931e-08	-0.00481665
-3.08931e-08	-0.00481665
-3.04931e-08	-0.00657424
-3.00931e-08	-0.00657424
-2.96931e-08	-0.00657424
-2.92931e-08	-0.00833183
-2.88931e-08	-0.00481665
-2.84931e-08	-0.00481665
-2.80931e-08	-0.00657424
-2.76931e-08	-0.00481665
-2.72931e-08	-0.00305906
-2.68931e-08	-0.00481665
-2.64931e-08	-0.00657424
-2.60931e-08	-0.00481665
-2.56931e-08	-0.00305906
-2.52931e-08	-0.00481665
-2.48931e-08	-0.00657424
-2.44931e-08	-0.00481665
-2.40931e-08	-0.00657424
-2.36931e-08	-0.00657424
-2.32931e-08	-0.00481665
-2.28931e-08	-0.00657424
-2.24931e-08	-0.00481665
-2.20931e-08	-0.00481665
-2.16931e-08	-0.00833183
-2.12931e-08	-0.00305906
-2.08931e-08	-0.00657424
-2.04931e-08	-0.00305906
-2.00931e-08	-0.0100894
-1.96931e-08	-0.00481665
-1.92931e-08	-0.00657424
-1.88931e-08	-0.00481665
-1.84931e-08	-0.00481665
-1.80931e-08	-0.00481665
-1.76931e-08	-0.00657424
-1.72931e-08	-0.00657424
-1.68931e-08	-0.00657424
-1.64931e-08	-0.00481665
-1.60931e-08	-0.00657424
-1.56931e-08	-0.00657424
-1.52931e-08	-0.00657424
-1.48931e-08	-0.00833183
-1.44931e-08	-0.00481665
-1.40931e-08	-0.00657424
-1.36931e-08	-0.00833183
-1.32931e-08	-0.00833183
-1.28931e-08	-0.011847
-1.24931e-08	-0.0136046
-1.20931e-08	-0.0100894
-1.16931e-08	-0.00657424
-1.12931e-08	-0.00657424
-1.08931e-08	-0.00657424
-1.04931e-08	-0.00657424
-1.00931e-08	-0.00305906
-9.69313e-09	-0.00657424
-9.29313e-09	-0.00657424
-8.89313e-09	-0.00833183
-8.49313e-09	-0.00305906
-8.09313e-09	-0.00481665
-7.69313e-09	-0.00657424
-7.29313e-09	-0.00481665
-6.89313e-09	-0.00481665
-6.49313e-09	-0.00833183
-6.09313e-09	-0.00481665
-5.69313e-09	-0.00657424
-5.29313e-09	-0.00481665
-4.89313e-09	-0.00657424
-4.49313e-09	-0.00657424
-4.09313e-09	-0.00833183
-3.69313e-09	-0.00481665
-3.29313e-09	-0.00657424
-2.89313e-09	-0.00657424
-2.49313e-09	-0.0100894
-2.09313e-09	-0.0223926
-1.69313e-09	-0.0329381
-1.29313e-09	-0.0364533
-8.93127e-10	-0.0399685
-4.93127e-10	-0.0575444
-9.31266e-11	-0.0839083
3.06873e-10	-0.0874235
7.06873e-10	-0.0786355
1.10687e-09	-0.0962115
1.50687e-09	-0.110272
1.90687e-09	-0.127848
2.30687e-09	-0.127848
2.70687e-09	-0.0962115
3.10687e-09	-0.0944539
3.50687e-09	-0.108515
3.90687e-09	-0.133121
4.30687e-09	-0.143666
4.70687e-09	-0.126091
5.10687e-09	-0.115545
5.50687e-09	-0.11203
5.90687e-09	-0.124333
6.30687e-09	-0.108515
6.70687e-09	-0.0839083
7.10687e-09	-0.0575444
7.50687e-09	-0.0505141
7.90687e-09	-0.0733628
8.30687e-09	-0.0786355
8.70687e-09	-0.0663324
9.10687e-09	-0.0452413
9.50687e-09	-0.0364533
9.90687e-09	-0.0540292
1.03069e-08	-0.0751204
1.07069e-08	-0.0645748
1.11069e-08	-0.0434837
1.15069e-08	-0.0276654
1.19069e-08	-0.0382109
1.23069e-08	-0.059302
1.27069e-08	-0.0364533
1.31069e-08	-0.0241502
1.35069e-08	-0.0452413
1.39069e-08	-0.0434837
1.43069e-08	-0.0346957
1.47069e-08	-0.0188774
1.51069e-08	-0.0100894
1.55069e-08	-0.0100894
1.59069e-08	-0.0153622
1.63069e-08	-0.0294229
1.67069e-08	-0.0382109
1.71069e-08	-0.0311805
1.75069e-08	-0.0136046
1.79069e-08	-0.0153622
1.83069e-08	-0.0241502
1.87069e-08	-0.0188774
1.91069e-08	-0.0188774
1.95069e-08	-0.0153622
1.99069e-08	-0.0153622
2.03069e-08	-0.0188774
2.07069e-08	-0.0241502
2.11069e-08	-0.0188774
2.15069e-08	-0.0136046
2.19069e-08	-0.011847
2.23069e-08	-0.0153622
2.27069e-08	-0.0100894
2.31069e-08	-0.0153622
2.35069e-08	-0.0188774
2.39069e-08	-0.0188774
2.43069e-08	-0.0153622
2.47069e-08	-0.011847
2.51069e-08	-0.00833183
2.55069e-08	-0.011847
2.59069e-08	-0.0100894
2.63069e-08	-0.0153622
2.67069e-08	-0.020635
2.71069e-08	-0.0153622
2.75069e-08	-0.011847
2.79069e-08	-0.0100894
2.83069e-08	-0.011847
2.87069e-08	-0.00833183
2.91069e-08	-0.0153622
2.95069e-08	-0.0188774
2.99069e-08	-0.0171198
3.03069e-08	-0.0171198
3.07069e-08	-0.011847
3.11069e-08	-0.011847
3.15069e-08	-0.00833183
3.19069e-08	-0.00833183
3.23069e-08	-0.0100894
3.27069e-08	-0.00657424
3.31069e-08	-0.00833183
3.35069e-08	-0.0100894
3.39069e-08	-0.00657424
3.43069e-08	-0.00833183
3.47069e-08	-0.00833183
3.51069e-08	-0.00833183
3.55069e-08	-0.00833183
3.59069e-08	-0.00833183
3.63069e-08	-0.00657424
3.67069e-08	-0.00481665
3.71069e-08	-0.00833183
3.75069e-08	-0.00481665
3.79069e-08	-0.00657424
3.83069e-08	-0.00481665
3.87069e-08	-0.00657424
3.91069e-08	-0.0100894
3.95069e-08	-0.00833183
3.99069e-08	-0.00481665
4.03069e-08	-0.00481665
4.07069e-08	-0.00833183
4.11069e-08	-0.00481665
4.15069e-08	-0.00657424
4.19069e-08	-0.00833183
4.23069e-08	-0.00657424
4.27069e-08	-0.00657424
4.31069e-08	-0.0153622
4.35069e-08	-0.020635
4.39069e-08	-0.0100894
4.43069e-08	-0.00657424
4.47069e-08	-0.00657424
4.51069e-08	-0.00657424
4.55069e-08	-0.0100894
4.59069e-08	-0.00833183
4.63069e-08	-0.00481665
4.67069e-08	-0.00833183
4.71069e-08	-0.00833183
4.75069e-08	-0.00657424
4.79069e-08	-0.00657424
4.83069e-08	-0.00657424
4.87069e-08	-0.00657424
4.91069e-08	-0.00481665
4.95069e-08	-0.00657424
4.99069e-08	-0.00657424
5.03069e-08	-0.00481665
5.07069e-08	-0.00305906
5.11069e-08	-0.00657424
5.15069e-08	-0.00833183
5.19069e-08	-0.00481665
5.23069e-08	-0.00481665
5.27069e-08	-0.00481665
5.31069e-08	-0.00657424
5.35069e-08	-0.00481665
5.39069e-08	-0.0100894
5.43069e-08	-0.00833183
5.47069e-08	-0.00833183
5.51069e-08	-0.00657424
5.55069e-08	-0.00833183
5.59069e-08	-0.00833183
5.63069e-08	-0.0136046
5.67069e-08	-0.00657424
5.71069e-08	-0.00657424
5.75069e-08	-0.00481665
5.79069e-08	-0.00833183
5.83069e-08	-0.00833183
5.87069e-08	-0.00481665
5.91069e-08	-0.00481665
5.95069e-08	-0.00833183
5.99069e-08	-0.00657424
6.03069e-08	-0.00657424
6.07069e-08	-0.00305906
6.11069e-08	-0.00833183
6.15069e-08	-0.00833183
6.19069e-08	-0.00481665
6.23069e-08	-0.00657424
6.27069e-08	-0.00657424
6.31069e-08	-0.00657424
6.35069e-08	-0.00481665
6.39069e-08	-0.00657424
6.43069e-08	-0.00657424
6.47069e-08	-0.00657424
6.51069e-08	-0.00657424
6.55069e-08	-0.00481665
6.59069e-08	-0.00481665
6.63069e-08	-0.00657424
6.67069e-08	-0.00833183
6.71069e-08	-0.00657424
6.75069e-08	-0.00657424
6.79069e-08	-0.00481665
6.83069e-08	-0.00481665
6.87069e-08	-0.00657424
6.91069e-08	-0.00657424
6.95069e-08	-0.00657424
6.99069e-08	-0.00657424
7.03069e-08	-0.00481665
7.07069e-08	-0.00657424
7.11069e-08	-0.00481665
7.15069e-08	-0.00481665
7.19069e-08	-0.00833183
7.23069e-08	-0.0100894
7.27069e-08	-0.0100894
7.31069e-08	-0.0100894
7.35069e-08	-0.00833183
7.39069e-08	-0.00833183
7.43069e-08	-0.00657424
7.47069e-08	-0.00657424
7.51069e-08	-0.00657424
7.55069e-08	-0.00833183
7.59069e-08	-0.00657424
7.63069e-08	-0.00657424
7.67069e-08	-0.00657424
7.71069e-08	-0.00657424
7.75069e-08	-0.00833183
7.79069e-08	-0.00657424
7.83069e-08	-0.00657424
7.87069e-08	-0.00481665
7.91069e-08	-0.00833183
7.95069e-08	-0.00657424
7.99069e-08	-0.00657424
8.03069e-08	-0.00481665
8.07069e-08	-0.00657424
8.11069e-08	-0.00833183
8.15069e-08	-0.00481665
8.19069e-08	-0.00833183
8.23069e-08	-0.00481665
8.27069e-08	-0.00833183
8.31069e-08	-0.00833183
8.35069e-08	-0.00657424
8.39069e-08	-0.00481665
8.43069e-08	-0.00657424
8.47069e-08	-0.00657424
8.51069e-08	-0.00481665
8.55069e-08	-0.00657424
8.59069e-08	-0.00657424
8.63069e-08	-0.00657424
8.67069e-08	-0.00833183
8.71069e-08	-0.00481665
8.75069e-08	-0.00481665
8.79069e-08	-0.00833183
8.83069e-08	-0.00833183
8.87069e-08	-0.00481665
8.91069e-08	-0.00481665
8.95069e-08	-0.00481665
8.99069e-08	-0.00657424
9.03069e-08	-0.00481665
9.07069e-08	-0.00481665
9.11069e-08	-0.00833183
9.15069e-08	-0.00657424
9.19069e-08	-0.00657424
9.23069e-08	-0.00481665
9.27069e-08	-0.00657424
9.31069e-08	-0.00833183
9.35069e-08	-0.00481665
9.39069e-08	-0.00833183
9.43069e-08	-0.00657424
9.47069e-08	-0.00657424
9.51069e-08	-0.0100894
9.55069e-08	-0.00657424
9.59069e-08	-0.00657424
9.63069e-08	-0.00481665
9.67069e-08	-0.00481665
9.71069e-08	-0.00481665
9.75069e-08	-0.00833183
9.79069e-08	-0.00657424
9.83069e-08	-0.00657424
9.87069e-08	-0.00481665
9.91069e-08	-0.00657424
9.95069e-08	-0.00833183
9.99069e-08	-0.00481665
1.00307e-07	-0.00481665
1.00707e-07	-0.00657424
1.01107e-07	-0.00657424
1.01507e-07	-0.00657424
1.01907e-07	-0.00657424
1.02307e-07	-0.00481665
1.02707e-07	-0.00657424
1.03107e-07	-0.00481665
1.03507e-07	-0.00481665
1.03907e-07	-0.00481665
1.04307e-07	-0.00657424
1.04707e-07	-0.00657424
1.05107e-07	-0.00657424
